Module	Section	Sample Name	Source
Picard	InsertSizeMetrics	RHM075_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM075_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM065_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM065_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM066_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM066_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM071_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM071_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM067_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM067_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM064_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM064_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM070_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM070_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM073_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM073_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM076_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM076_multistar.nsrtdinsert_size_metrics.txt
Picard	InsertSizeMetrics	RHM072_multistar.nsrtd	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/RESULTS/QC/picard/RHM072_multistar.nsrtdinsert_size_metrics.txt
Salmon	all_sections	quants_RHM069	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM069/libParams/flenDist.txt
Salmon	all_sections	quants_RHM071	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM071/libParams/flenDist.txt
Salmon	all_sections	quants_RHM073	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM073/libParams/flenDist.txt
Salmon	all_sections	quants_RHM066	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM066/libParams/flenDist.txt
Salmon	all_sections	quants_RHM063	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM063/libParams/flenDist.txt
Salmon	all_sections	quants_RHM076	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM076/libParams/flenDist.txt
Salmon	all_sections	quants_RHM065	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM065/libParams/flenDist.txt
Salmon	all_sections	quants_RHM064	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM064/libParams/flenDist.txt
Salmon	all_sections	quants_RHM072	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM072/libParams/flenDist.txt
Salmon	all_sections	quants_RHM067	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM067/libParams/flenDist.txt
Salmon	all_sections	quants_RHM074	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM074/libParams/flenDist.txt
Salmon	all_sections	quants_RHM070	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM070/libParams/flenDist.txt
Salmon	all_sections	quants_RHM075	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM075/libParams/flenDist.txt
Salmon	all_sections	quants_RHM068	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/SALMON_HLA/quants_RHM068/libParams/flenDist.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R1_val_1.fq.gz_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R1_val_1.fq.gz_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R1_val_1.fq.gz_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM076_CAGATC_L005_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM076_CAGATC_L005_R1_val_1.fq.gz_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM075_CGATGT_L005_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM075_CGATGT_L005_R1_val_1.fq.gz_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R1_val_1.fq.gz_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R1.fastq.gz_fastq_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM074_GTGAAA_L004_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM074_GTGAAA_L004_R1_val_1.fq.gz_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R1_val_1.fq.gz_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM067_CAGATC_L002_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM067_CAGATC_L002_R1.fastq.gz_fastq_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM065_GTGAAA_L001_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM065_GTGAAA_L001_R1.fastq.gz_fastq_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R1_val_1.fq.gz_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM066_CGATGT_L002_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM066_CGATGT_L002_R1.fastq.gz_fastq_kallisto_clusterFlow.txt
Kallisto	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM063_CGATGT_L001_R1_val_1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/kallisto/HS002-PE-R00059_BD0U5YACXX.RHM063_CGATGT_L001_R1.fastq.gz_fastq_kallisto_clusterFlow.txt
STAR	SummaryLog	Log.final.out	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/STAR/STAR_pre_post_flow_placenta/STAR_placenta_78-1314/HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R1_val.star/Log.final.out
Bowtie 2 / HiSAT2	all_sections	KMABT2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/KMA_IntronRetention/Liver/KMABT2.stderr
Bowtie 2 / HiSAT2	all_sections	bt.all	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/KMA_IntronRetention/Logs/bt.all.log
Cutadapt	all_sections	ERR315336_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315336_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315336_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315336_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315374_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315374_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315374_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315374_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315377_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315377_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315377_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315377_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315399_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315399_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315399_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315399_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315476_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315476_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315476_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315476_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315478_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315478_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315478_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Placenta/ERR315478_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315326_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315326_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315326_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315326_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315353_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315353_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315353_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315353_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315424_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315424_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315424_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315424_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315439_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315439_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315439_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315439_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315444_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315444_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315444_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315444_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315487_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315487_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315487_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Lung/ERR315487_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315432_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Brain/ERR315432_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315432_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Brain/ERR315432_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315455_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Brain/ERR315455_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315455_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Brain/ERR315455_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315477_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Brain/ERR315477_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315477_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Brain/ERR315477_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315361_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315361_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315361_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315361_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315368_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315368_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315368_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315368_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315386_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315386_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315386_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315386_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315433_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315433_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315433_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315433_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315438_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315438_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315438_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315438_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315490_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315490_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315490_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315490_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315495_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315495_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315495_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Endometrium/ERR315495_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315327_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/DONE/ERR315327_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315327_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/DONE/ERR315327_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315394_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/ERR315394_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315394_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/ERR315394_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315414_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/ERR315414_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315414_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/ERR315414_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315451_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/ERR315451_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315451_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/ERR315451_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315463_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/ERR315463_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERR315463_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/fastq_files_ADDITIONAL_DATA_RNASEQ_TISSUES/Liver/ERR315463_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM070_CAGATC_L003_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM072_CGATGT_L004_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM075_CGATGT_L005_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM075_CGATGT_L005_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM075_CGATGT_L005_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM075_CGATGT_L005_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM068_GTGAAA_L002_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM071_GTGAAA_L003_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM069_CGATGT_L003_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM064_CAGATC_L001_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R2	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM073_CAGATC_L004_R2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	HS002-PE-R00059_BD0U5YACXX.RHM067_CAGATC_L002_R1	/storage/CTR-Projects/CTR_gjb2/CTR_gjb2_0001/ForMalwina_CTR_gjb2_0001/trimming_reports/HS002-PE-R00059_BD0U5YACXX.RHM067_CAGATC_L002_R1.fastq.gz_trimming_report.txt
